!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
72 13 6 1.17901e-11 1.53065e-11 1.95877e-11
73 13 7 1.36867e-11 1.46124e-11 1.83359e-11
74 13 8 2.15566e-11 2.6652e-11 3.00331e-11
75 13 9 2.10241e-11 2.71709e-11 3.69327e-11
76 13 10 3.31591e-11 3.77827e-11 4.37921e-11
77 13 11 6.38442e-11 7.97642e-11 1.01917e-10
78 13 12 6.3104e-11 6.00436e-11 7.95735e-11
79 14 1 7.71585e-13 5.33774e-13 8.13471e-13
80 14 2 2.32114e-12 2.42613e-12 3.58325e-12
81 14 3 3.89026e-12 2.9786e-12 4.74802e-12
82 14 4 5.49338e-12 6.14209e-12 7.81657e-12
83 14 5 7.14735e-12 7.3299e-12 1.11119e-11
84 14 6 9.96385e-12 1.00061e-11 1.17267e-11
85 14 7 1.29186e-11 1.57793e-11 2.03568e-11
86 14 8 1.47049e-11 1.48364e-11 1.89783e-11
87 14 9 2.26145e-11 2.69956e-11 3.0413e-11
88 14 10 2.19091e-11 2.73486e-11 3.7402e-11
89 14 11 3.40404e-11 3.79187e-11 4.40193e-11
90 14 12 6.47837e-11 8.0029e-11 1.02243e-10
91 14 13 6.37844e-11 5.99568e-11 7.96102e-11
92 15 1 7.18372e-13 5.37693e-13 9.34706e-13
93 15 2 2.16027e-12 1.35852e-12 2.25798e-12
94 15 3 3.61789e-12 3.1052e-12 4.81845e-12
95 15 4 5.10271e-12 3.4851e-12 5.89093e-12
96 15 5 6.6278e-12 6.60341e-12 8.67261e-12
97 15 6 8.20888e-12 7.68566e-12 1.18368e-11
98 15 7 1.10068e-11 1.03099e-11 1.23902e-11
99 15 8 1.39227e-11 1.61382e-11 2.08537e-11
100 15 9 1.56174e-11 1.50141e-11 1.93939e-11
101 15 10 2.35606e-11 2.7302e-11 3.08138e-11
102 15 11 2.27086e-11 2.75088e-11 3.76319e-11
103 15 12 3.48373e-11 3.80537e-11 4.42752e-11
104 15 13 6.56298e-11 8.02766e-11 1.02482e-10
105 15 14 6.44081e-11 5.9902e-11 7.95979e-11
106 16 1 6.72026e-13 3.77303e-13 6.95906e-13
107 16 2 2.02029e-12 1.17651e-12 2.189e-12
108 16 3 3.3814e-12 1.85861e-12 3.35986e-12
109 16 4 4.7646e-12 3.54346e-12 5.74596e-12
110 16 5 6.18028e-12 3.76303e-12 6.53902e-12
111 16 6 7.64065e-12 6.95317e-12 9.42593e-12
112 16 7 9.16065e-12 7.93773e-12 1.22974e-11
113 16 8 1.19426e-11 1.05455e-11 1.28301e-11
114 16 9 1.48255e-11 1.64473e-11 2.13359e-11
115 16 10 1.64427e-11 1.51675e-11 1.95869e-11
116 16 11 2.44148e-11 2.75761e-11 3.12081e-11
117 16 12 2.34366e-11 2.7661e-11 3.77862e-11
118 16 13 3.55634e-11 3.81855e-11 4.44522e-11
119 16 14 6.6398e-11 8.05102e-11 1.02747e-10
120 16 15 6.49835e-11 5.98692e-11 7.95207e-11
121 17 1 6.31297e-13 2.55742e-13 5.37445e-13
122 17 2 1.89738e-12 8.97834e-13 1.83535e-12
123 17 3 3.17409e-12 1.55087e-12 3.08136e-12
124 17 4 4.46899e-12 2.13373e-12 4.01392e-12
125 17 5 5.79051e-12 3.85595e-12 6.53227e-12
126 17 6 7.1483e-12 3.94334e-12 6.93822e-12
127 17 7 8.55397e-12 7.21755e-12 9.94621e-12
128 17 8 1.00219e-11 8.1477e-12 1.27325e-11
129 17 9 1.27899e-11 1.07415e-11 1.30521e-11
130 17 10 1.56445e-11 1.67172e-11 2.17903e-11
131 17 11 1.7195e-11 1.53089e-11 1.97075e-11
132 17 12 2.51921e-11 2.78237e-11 3.15051e-11
133 17 13 2.41042e-11 2.78079e-11 3.79692e-11
134 17 14 3.62294e-11 3.83121e-11 4.45418e-11
135 17 15 6.71005e-11 8.07277e-11 1.0302e-10
136 17 16 6.55169e-11 5.98542e-11 7.94408e-11
137 18 1 5.95223e-13 2.25842e-13 5.32608e-13
138 18 2 1.78859e-12 5.93341e-13 1.37562e-12
139 18 3 2.99085e-12 1.18775e-12 2.55224e-12
140 18 4 4.20828e-12 1.79799e-12 3.8166e-12
141 18 5 5.44779e-12 2.30458e-12 4.42e-12
142 18 6 6.7172e-12 4.08062e-12 7.08423e-12
143 18 7 8.02569e-12 4.08536e-12 7.30648e-12
144 18 8 9.38441e-12 7.43125e-12 1.02439e-11
145 18 9 1.08074e-11 8.32697e-12 1.31373e-11
146 18 10 1.3563e-11 1.09146e-11 1.31956e-11
147 18 11 1.6393e-11 1.69566e-11 2.21392e-11
148 18 12 1.78854e-11 1.54428e-11 1.98536e-11
149 18 13 2.59043e-11 2.80482e-11 3.17012e-11
150 18 14 2.472e-11 2.79469e-11 3.8166e-11
151 18 15 3.6844e-11 3.84348e-11 4.4607e-11
152 18 16 6.77469e-11 8.09281e-11 1.03258e-10
153 18 17 6.6014e-11 5.98517e-11 7.93948e-11
154 19 1 5.63049e-13 1.43038e-13 3.84021e-13
155 19 2 1.69162e-12 5.14986e-13 1.28732e-12
156 19 3 2.8277e-12 8.02762e-13 2.05354e-12
157 19 4 3.97657e-12 1.36212e-12 3.00645e-12
158 19 5 5.14397e-12 1.96265e-12 4.33262e-12
159 19 6 6.33633e-12 2.43159e-12 4.77902e-12
160 19 7 7.56104e-12 4.25452e-12 7.41536e-12
161 19 8 8.82695e-12 4.2018e-12 7.64588e-12
162 19 9 1.01449e-11 7.61473e-12 1.04502e-11
163 19 10 1.15286e-11 8.48404e-12 1.34432e-11
164 19 11 1.42731e-11 1.10725e-11 1.33546e-11
165 19 12 1.70814e-11 1.71711e-11 2.23821e-11
166 19 13 1.85228e-11 1.55678e-11 2.0013e-11
167 19 14 2.65608e-11 2.82548e-11 3.18587e-11
168 19 15 2.52911e-11 2.80761e-11 3.83346e-11
169 19 16 3.7414e-11 3.85526e-11 4.46863e-11
170 19 17 6.83449e-11 8.11132e-11 1.03454e-10
171 19 18 6.6479e-11 5.98573e-11 7.93759e-11
172 20 1 5.34174e-13 1.20333e-13 3.31054e-13
173 20 2 1.60464e-12 3.41745e-13 1.04421e-12
174 20 3 2.6815e-12 6.80153e-13 1.76248e-12
175 20 4 3.76925e-12 9.33269e-13 2.53354e-12
176 20 5 4.8727e-12 1.48482e-12 3.38839e-12
177 20 6 5.99721e-12 2.08138e-12 4.64078e-12
178 20 7 7.14885e-12 2.53098e-12 5.10272e-12
179 20 8 8.33474e-12 4.39929e-12 7.64752e-12
180 20 9 9.56343e-12 4.30127e-12 7.89563e-12
181 20 10 1.08455e-11 7.77805e-12 1.06566e-11
182 20 11 1.21946e-11 8.62366e-12 1.36499e-11
183 20 12 1.49291e-11 1.12163e-11 1.35205e-11
184 20 13 1.77181e-11 1.73665e-11 2.25793e-11
185 20 14 1.91142e-11 1.5683e-11 2.01472e-11
186 20 15 2.71691e-11 2.84455e-11 3.20167e-11
187 20 16 2.58232e-11 2.81965e-11 3.8469e-11
188 20 17 3.79451e-11 3.86642e-11 4.47765e-11
189 20 18 6.89008e-11 8.1285e-11 1.03628e-10
190 20 19 6.69157e-11 5.98677e-11 7.9366e-11
191 21 1 5.08117e-13 8.6248e-14 3.13916e-13
192 21 2 1.52617e-12 2.75933e-13 7.97337e-13
193 21 3 2.54972e-12 4.61592e-13 1.52393e-12
194 21 4 3.58262e-12 7.88612e-13 2.14259e-12
195 21 5 4.62895e-12 1.02027e-12 2.82052e-12
196 21 6 5.69322e-12 1.57643e-12 3.72313e-12
197 21 7 6.78047e-12 2.17539e-12 4.85075e-12
198 21 8 7.89655e-12 2.61286e-12 5.33967e-12
199 21 9 9.04834e-12 4.52574e-12 7.86901e-12
200 21 10 1.02442e-11 4.38827e-12 8.055e-12
201 21 11 1.14945e-11 7.92427e-12 1.08595e-11
202 21 12 1.28127e-11 8.75096e-12 1.38136e-11
203 21 13 1.55382e-11 1.13466e-11 1.36593e-11
204 21 14 1.83098e-11 1.75455e-11 2.27695e-11
205 21 15 1.96655e-11 1.57897e-11 2.02506e-11
206 21 16 2.77354e-11 2.8621e-11 3.21749e-11
207 21 17 2.63211e-11 2.83094e-11 3.85865e-11
208 21 18 3.84421e-11 3.8769e-11 4.48635e-11
209 21 19 6.94197e-11 8.14449e-11 1.03795e-10
210 21 20 6.73272e-11 5.98813e-11 7.93575e-11
211 22 1 4.84484e-13 6.49723e-14 2.03613e-13
212 22 2 1.45503e-12 2.03399e-13 8.08512e-13
213 22 3 2.43034e-12 3.71244e-13 1.15202e-12
214 22 4 3.41372e-12 5.37211e-13 1.81971e-12
215 22 5 4.40869e-12 8.6469e-13 2.4674e-12
216 22 6 5.41907e-12 1.08462e-12 3.01051e-12
217 22 7 6.44911e-12 1.64894e-12 3.97019e-12
218 22 8 7.50367e-12 2.25525e-12 5.04594e-12
219 22 9 8.58836e-12 2.68257e-12 5.48975e-12
220 22 10 9.70993e-12 4.63743e-12 8.08056e-12
221 22 11 1.08766e-11 4.46743e-12 8.17559e-12
222 22 12 1.20985e-11 8.05513e-12 1.10299e-11
223 22 13 1.33889e-11 8.86794e-12 1.39711e-11
224 22 14 1.61063e-11 1.14656e-11 1.37664e-11
225 22 15 1.88622e-11 1.77095e-11 2.29542e-11
226 22 16 2.01814e-11 1.58895e-11 2.03393e-11
227 22 17 2.82648e-11 2.87824e-11 3.23217e-11
228 22 18 2.67885e-11 2.84154e-11 3.87006e-11
229 22 19 3.89087e-11 3.88671e-11 4.49416e-11
230 22 20 6.99061e-11 8.15937e-11 1.03956e-10
231 22 21 6.77162e-11 5.98972e-11 7.93515e-11
232 23 1 4.62951e-13 5.01896e-14 2.2711e-13
233 23 2 1.39023e-12 1.53847e-13 5.37548e-13
234 23 3 2.32166e-12 2.74426e-13 1.12316e-12
235 23 4 3.26012e-12 4.33747e-13 1.44922e-12
236 23 5 4.20864e-12 5.89716e-13 2.01472e-12
237 23 6 5.17051e-12 9.21667e-13 2.70686e-12
238 23 7 6.14934e-12 1.13689e-12 3.1818e-12
239 23 8 7.14919e-12 1.70873e-12 4.13086e-12
240 23 9 8.17477e-12 2.32441e-12 5.22998e-12
241 23 10 9.23154e-12 2.74502e-12 5.60102e-12
242 23 11 1.03261e-11 4.73628e-12 8.25713e-12
